"","xxxstd","samp.depth"
"1903",1.34335173515444,1
"1904",0.925195880979636,2
"1905",1.07656874878222,4
"1906",0.844939349773115,5
"1907",0.87554319152537,6
"1908",1.02527879942539,6
"1909",1.06535501497055,6
"1910",0.917228684240072,7
"1911",1.06192245971842,8
"1912",1.32868949170596,8
"1913",0.883062600158969,8
"1914",0.780015366449675,8
"1915",1.20968430449939,8
"1916",1.15341047994436,8
"1917",0.95816625876576,8
"1918",0.772729402459817,8
"1919",0.619430612263259,8
"1920",0.980881252360456,9
"1921",0.820604044825314,9
"1922",0.994487482693943,9
"1923",0.875994555491083,9
"1924",1.14396802935945,9
"1925",0.728080912043029,9
"1926",1.09780155713529,9
"1927",1.21793134080275,9
"1928",1.18435268919507,9
"1929",1.14320510574635,9
"1930",0.973341046513942,9
"1931",0.940047009688421,9
"1932",0.946340418860442,9
"1933",0.870645113215638,9
"1934",0.940486920476194,9
"1935",1.08924129932836,9
"1936",0.591262334447145,9
"1937",0.904500077204313,9
"1938",1.21474766943697,9
"1939",1.196187805348,9
"1940",1.11923642192111,9
"1941",0.877555266532791,9
"1942",0.976991476042426,9
"1943",1.02726634648543,9
"1944",0.805739146502763,9
"1945",0.963344796368445,9
"1946",0.969646443600976,9
"1947",1.0637396539088,9
"1948",0.848959391492306,9
"1949",1.02496341752698,9
"1950",1.14995251413194,9
"1951",1.25955759775792,9
"1952",1.16118778105296,9
"1953",0.892729141904149,9
"1954",0.935129988386455,9
"1955",0.928832871803541,9
"1956",0.976308505258236,9
"1957",1.09482760105807,9
"1958",1.04840153372529,9
"1959",1.02697134805635,9
"1960",1.05736742742062,9
"1961",0.967964488170905,9
"1962",0.848182809960346,9
"1963",0.892358365379068,9
"1964",1.09420106829054,9
"1965",1.08899310082292,9
"1966",1.13018652213908,9
"1967",0.970955151457762,9
"1968",0.911448058039044,9
"1969",0.930425206911059,9
"1970",0.771819958881317,9
"1971",0.896307984408652,9
"1972",0.668402739578884,9
"1973",0.880097997211538,9
"1974",1.09771957111045,9
"1975",1.28169509639723,9
"1976",1.24538686751254,9
"1977",0.956968460757857,9
"1978",1.03491781306121,9
"1979",0.866124287111609,9
"1980",1.14231802581247,9
"1981",1.04217255687189,9
"1982",1.28425398827372,9
"1983",0.984855282535058,9
"1984",0.850687184669816,9
"1985",0.939509469115994,9
"1986",0.993791578349762,9
"1987",0.895009669245701,9
"1988",0.751175946542261,9
"1989",0.746823533717265,9
"1990",0.826421575238828,9
"1991",0.894994204841174,9
"1992",1.25314582119295,9
"1993",1.43345742617327,9
"1994",0.992292905493483,9
"1995",0.94173909418353,9
"1996",0.991836282679848,9
"1997",0.775879951238504,9
"1998",1.1209420628886,9
"1999",0.889318662609327,9
"2000",0.984036513028496,9
"2001",1.11348873404767,9
"2002",1.06697111065578,9
"2003",0.959535630067865,9
"2004",0.890114750438243,9
"2005",0.898640046326403,9
"2006",1.10416514661236,9
"2007",1.10888775315596,9
"2008",0.868557477034172,9
"2009",0.894967916605399,9
"2010",1.29551059699565,9
"2011",1.0956247352597,9
"2012",0.934169807549084,9
"2013",1.18587181537214,9
"2014",0.47783760019479,9
